person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Ladislau Tudor,ladislautudor,ladislautudor@gmail.com,7991202360339,1909-11-07,"Strada Albu Nr. 64, Berceni, 471895",0251 599 189,8a:61:5a:49:7d:fe,11.60.103.202,RO54NUVH1554113346043548,2025-04-10 10:49:49,21248,8,13,1807806,0c5f8d1b-893e-41f4-a25c-a6ce5ea17afa
Adelina Stoica,adelinastoica,adelinastoica@zzup.ro,4250201256788,1971-07-15,"Aleea Manole Nr. 82 Bl. 46  Sc. 56 Ap. 422, Iasi, 534118",0250 238 901,10:74:d8:4c:3a:0d,143.69.199.197,RO03MVQX7679111627733276,2025-04-10 10:49:49,14752,491,595,1822442,60af642c-7c43-4d4f-8d5b-f3d896efea65
Aurelia Voinea,aureliavoinea,aureliavoinea@post.ro,5310705339771,1957-09-25,"Bulevardul Ardelean Nr. 363 Bl. 24  Sc. 29 Ap. 253, Podu Iloaiei, 871489",0236 410 381,cc:c9:ec:12:2d:fa,5.54.177.48,RO38TCLS9682763761316319,2025-04-10 10:49:49,8094,246,60,1207160,e1784906-6d26-4c7d-80d4-9dde715b5bd5
Paraschiva Eftimie,paraschivaeftimie,paraschivaeftimie@141.ro,7190428260724,2019-01-05,"Drumul Simi Aanei, Calafat, 164025",0749 688 228,80:1a:9b:52:d0:4f,185.151.0.201,RO98RWGC0724712651473087,2025-04-10 10:49:49,20635,412,540,136504,2a79422d-4282-4b76-88ad-a9c7dc5ef1c5
Cristian Ene,cristianene,cristianene@email.ro,1190230408703,2015-04-26,"Intrarea Adonis Preda Nr. 102, Jibou, 233250",0245 643 910,6a:0a:2a:d4:d8:05,109.76.170.133,RO70CIUT2245165700243969,2025-04-10 10:49:49,19659,82,721,682850,4a565728-f1fb-4baf-9fc7-b4841c160165
Loredana Preda,loredanapreda,loredanapreda@email.ro,3150812131976,2012-07-01,"Soseaua Dorinel Dumitrescu, Carei, 846290",0244 809 106,d6:8f:70:00:f8:f4,120.10.41.152,RO46DSDA2003192006854959,2025-04-10 10:49:49,34676,260,764,364504,e94ecdb5-c134-4a4b-9b18-809d54b300bf
Ica Ababei,icaababei,icaababei@gmail.com,6510727242721,1990-05-31,"Aleea Dochioiu Nr. 20, Mogosoaia, 755196",0785 555 957,ae:e5:08:41:17:42,187.45.63.172,RO02LMLN8353829476463726,2025-04-10 10:49:49,14085,642,754,55277,5be59b52-e6a2-4186-9279-676f43a404de
Monalisa Ababei,monalisaababei,monalisaababei@acasa.ro,8670102060214,2015-09-29,"Strada Vicențiu Diaconu, Dumbraveni, 293491",0724 329 605,76:1e:6c:6b:f0:4d,206.108.170.212,RO14SCNE1754466233659553,2025-04-10 10:49:49,26931,327,680,1589109,d7cddae0-9e64-4c14-b208-0135b3e5027e
Fabian Voinea,fabianvoinea,fabianvoinea@141.ro,2750128417831,1926-01-09,"Intrarea Diaconescu Nr. 640 Bl. 21  Sc. 28 Ap. 311, Corund, 462779",0235 482 750,66:70:2c:d4:43:b1,35.231.159.83,RO60QMPI5907141287035574,2025-04-10 10:49:49,7759,462,248,1084091,06f7e0da-dfe6-47ab-8b0b-ac630278b013
Ariana Tomescu,arianatomescu,arianatomescu@141.ro,7441025375692,2015-04-07,"Aleea Stan Nr. 485, Simeria, 199154",0755 846 694,3c:a1:29:3b:73:27,105.78.70.87,RO78FQTH3230179178220686,2025-04-10 10:49:49,13866,818,349,296167,985a679d-ccc0-481d-873a-059f176b610d
Ionel Dobre,ioneldobre,ioneldobre@141.ro,8750307041458,2023-03-14,"Intrarea Dobre, Onesti, 103390",0235 892 300,38:8a:36:bf:f2:22,92.207.24.44,RO60PYSA2850406241864078,2025-04-10 10:49:49,33822,384,568,1480738,e512a0a4-e78a-4729-bd61-2e5e93bef599
Pleșu Tomescu,pleșutomescu,pleșutomescu@post.ro,4890823241836,1959-11-04,"Aleea Stancu, Rosiori de Vede, 726139",0727 448 252,a6:52:55:83:82:4a,108.141.75.53,RO26CSGA2687982832996173,2025-04-10 10:49:49,17622,571,734,512954,9bfe6f83-7262-4951-a5d2-d3c2d8e4fba8
Haralamb Gheorghiu,haralambgheorghiu,haralambgheorghiu@email.ro,5290625233367,1948-07-02,"Bulevardul Natașa Stănescu, Moisei, 844291",0253 067 680,04:21:4b:21:d0:a1,27.24.178.118,RO72VNCI7906088308722817,2025-04-10 10:49:49,21519,815,109,957426,bb8b5903-86f8-4401-8284-8b7833fe5707
Ionel Diaconu,ioneldiaconu,ioneldiaconu@post.ro,4640719528911,1948-03-05,"Strada Tudor Nr. 17 Bl. 16  Sc. 24 Ap. 648, Borcea, 996722",0742 484 573,18:0c:9b:5d:54:4c,7.217.255.78,RO02VKIS1230504222050288,2025-04-10 10:49:49,29192,390,625,1461802,89aed858-b29a-48e0-8fbd-456714c0711a
Codrin Tomescu,codrintomescu,codrintomescu@kappa.ro,3270325317531,1968-11-15,"Strada Gheorghiu Nr. 18, Reghin, 291663",0768 435 912,76:0b:36:11:3d:d8,65.60.19.162,RO21USUE6874166828219569,2025-04-10 10:49:49,11722,959,560,104513,52fc053c-4a54-462d-833a-c658b762e437
Nae Dinu,naedinu,naedinu@gmail.com,6070323130988,1965-10-25,"Intrarea Albu Nr. 72, Gaesti, 140551",0252 665 412,2c:58:27:f5:c8:7a,73.239.186.110,RO93JRVC0093618142352892,2025-04-10 10:49:49,10951,523,490,1308854,d5539c8b-68a7-4dc7-988d-2c309c6ebe47
Viorica Georgescu,vioricageorgescu,vioricageorgescu@post.ro,4370505035920,2010-06-23,"Soseaua Dochioiu Nr. 93 Bl. 82  Sc. 93 Ap. 421, Diosig, 786289",0757 911 021,da:d7:57:fb:cb:ae,51.160.144.60,RO33IHXH7406748769012927,2025-04-10 10:49:49,22316,250,53,933867,52a61dc4-dac9-4eaa-8aff-b7379c67e353
Cristofor Gheorghiu,cristoforgheorghiu,cristoforgheorghiu@gmail.com,6931016392025,1931-03-04,"Drumul Aanei Nr. 651, Alexandria, 515016",0242 268 582,80:c9:14:07:be:88,63.124.226.169,RO63ZTCL2369987325155414,2025-04-10 10:49:49,32591,482,476,1302309,7f59e6bd-2482-4a4d-9cad-609a50111d3d
Cedrin Eftimie,cedrineftimie,cedrineftimie@post.ro,2330323525821,1943-10-29,"Intrarea Octavia Dochioiu Nr. 68, Magurele, 461945",0771 089 267,4e:e3:4b:f7:1f:d0,109.225.70.26,RO46ARIH0969981417180760,2025-04-10 10:49:49,17254,526,275,801112,31b94c4e-5028-49e9-a0f4-2fb51d485873
Bucur Manole,bucurmanole,bucurmanole@acasa.ro,4000324176867,1949-10-10,"Strada Stoica Nr. 756, Rosiori de Vede, 531657",0741 764 091,5a:c5:19:10:be:2f,27.61.146.207,RO49XLPD6765450756559671,2025-04-10 10:49:49,21119,886,197,686057,f13906d3-98db-4370-856f-7d4cf321cd39
Olivia Ionescu,oliviaionescu,oliviaionescu@post.ro,1570726100148,1912-02-05,"Strada Ioniță Nr. 99, Valu lui Traian, 574744",0740 298 917,74:72:4e:91:6b:be,125.30.79.150,RO42YDDU2367914512780297,2025-04-10 10:49:49,17685,16,34,1768791,1f8ab83f-0c56-4d35-8bd1-de0dc9521480
Raul Diaconescu,rauldiaconescu,rauldiaconescu@email.ro,1981231193921,2018-02-12,"Bulevardul Emanuela Dobre Nr. 29 Bl. 18  Sc. 13 Ap. 225, Turda, 866345",0734 119 375,5a:f8:27:c3:0f:af,90.120.231.98,RO51KRPW5237697246601704,2025-04-10 10:49:49,28008,545,660,805478,72325b57-c804-4f89-a6f2-c260dcc4b6b6
Mirela Mocanu,mirelamocanu,mirelamocanu@gmail.com,8341111048847,1939-10-29,"Strada Stănescu Nr. 59, Sadova, 519244",0263 180 515,b2:9a:7e:c2:5b:3d,14.110.206.207,RO39LCRJ6748346327554305,2025-04-10 10:49:49,25645,669,302,17143,335a7d5b-abbd-4866-a153-f511389a1371
Tamara Georgescu,tamarageorgescu,tamarageorgescu@gmail.com,1970301323637,1944-06-10,"Soseaua Marioara Diaconu Nr. 57, Feldru, 591494",0743 181 574,08:de:27:53:25:57,45.79.172.174,RO72RDHA2463391400646084,2025-04-10 10:49:49,26581,0,307,427385,a251888d-96e1-435b-a7e5-c37146403bef
Lascăr Stoica,lascărstoica,lascărstoica@email.ro,8240412375878,1978-01-09,"Aleea Angela Stan Nr. 20 Bl. 53  Sc. 22 Ap. 278, Schela Cladovei, 820651",0755 907 963,42:74:99:b3:e2:d3,154.130.79.222,RO35BOCL9864452938231718,2025-04-10 10:49:49,11369,783,38,1989421,e20be9f4-87cf-4c11-8096-5dd27ad69a7f
Zeno Mocanu,zenomocanu,zenomocanu@zzup.ro,6990703525934,1932-05-11,"Strada Aanei Nr. 411, Intorsura Buzaului, 511433",0724 325 166,6c:45:0f:e5:76:b2,47.32.237.147,RO16PETR6584904391690485,2025-04-10 10:49:49,7047,176,395,1758173,96e6f2b7-d78d-43a1-8a7f-84ab0d4bd1ff
Iasmina Dochioiu,iasminadochioiu,iasminadochioiu@zzup.ro,3831115031543,1968-04-04,"Intrarea Voinea Nr. 929, Gilau, 586322",021 131 7371,d6:81:b0:33:b4:39,94.181.41.220,RO25JHAW1627676941522174,2025-04-10 10:49:49,30478,706,479,490478,33d4b5dd-2065-4e84-ad7d-3d4c57071042
Emanuel Popescu,emanuelpopescu,emanuelpopescu@acasa.ro,8190822407140,1924-04-18,"Bulevardul Agnos Popescu, Topoloveni, 203944",0729 539 000,94:40:1a:66:e7:7d,97.122.113.202,RO21PKFS0694520539773832,2025-04-10 10:49:49,30948,409,195,406803,f81087ef-adf3-4c7d-a4ee-95ac2fdb1a02
Noemi Ardelean,noemiardelean,noemiardelean@141.ro,3261114405516,1921-06-29,"Intrarea Tomescu Nr. 281, Rucar, 110247",0766 235 291,8e:9c:c8:95:8e:f0,217.221.105.31,RO86MYUT5193383847380787,2025-04-10 10:49:49,33305,571,497,1721562,6632295d-f7e3-4331-a669-91459edb356f
Florica Marin,floricamarin,floricamarin@post.ro,7450927226605,1935-03-24,"Aleea Dobre, Raducaneni, 701859",0748 440 200,16:19:de:df:ba:3a,36.32.12.184,RO35QKRV7221477967624522,2025-04-10 10:49:49,32609,51,773,706281,ca6a0de4-b29c-461f-a06e-ce20185b7fc1
Sânziana Niță,sânziananiță,sânziananiță@zzup.ro,1001023430352,1916-12-14,"Intrarea Nadia Dima Nr. 68 Bl. 49  Sc. 96 Ap. 894, Targu Neamt, 764739",0739 191 994,1c:2b:2e:41:80:6a,213.66.241.230,RO49HUKD8232220923096291,2025-04-10 10:49:49,10780,364,541,1396184,8316bb97-6be2-4b6c-8da1-ebda14643431
Caterina Niță,caterinaniță,caterinaniță@141.ro,7160212110578,1961-03-19,"Drumul Valentina Stoica Nr. 87 Bl. 65  Sc. 50 Ap. 895, Iernut, 819048",0754 448 871,1e:46:15:62:ea:93,202.185.170.98,RO47SIWL5939135166992077,2025-04-10 10:49:49,10663,223,739,1553226,23e8c0ef-77a0-49cd-961a-ae51059ee418
Sabrina Toma,sabrinatoma,sabrinatoma@zzup.ro,4660227525922,1922-01-08,"Aleea Tabacu, Cluj-Napoca, 609744",021 163 5184,8a:19:97:d8:e0:5a,169.242.124.98,RO53VKYJ7011033234767260,2025-04-10 10:49:49,15841,345,212,726569,220bcab2-2b29-4b75-b8b7-ee424a648cac
Albertina Popa,albertinapopa,albertinapopa@zzup.ro,2330216407261,1975-12-30,"Intrarea Maximilian Florea Nr. 21 Bl. 18  Sc. 94 Ap. 255, Vicovu de Jos, 269788",0244 940 527,0a:1b:2b:d3:44:d1,194.107.242.219,RO45ESJP8071778653762470,2025-04-10 10:49:49,24586,943,549,1021163,7ca75331-bd82-476c-80f1-3a1d5d7ab03c
Amalia Cristea,amaliacristea,amaliacristea@gmail.com,1850908391421,1958-10-30,"Bulevardul Francesca Cristea Nr. 46, Sannicolau Mare, 399843",0232 803 360,34:0e:81:2d:71:6d,143.238.47.250,RO11CXPO4475052259228771,2025-04-10 10:49:49,34655,882,346,1812632,53be7386-885c-4ed0-8e86-d65bb5a04788
Florin Dinu,florindinu,florindinu@post.ro,8190628201879,1968-10-25,"Drumul Oprea, Targu Mures, 194689",0235 121 948,1e:5f:02:68:81:2a,200.237.110.233,RO19BBPG9352517948587356,2025-04-10 10:49:49,19618,285,768,1940261,889ef76e-c5a0-4508-b3cb-b688703a51ec
Fiona Nemeș,fionanemeș,fionanemeș@gmail.com,5040803529337,1913-09-30,"Soseaua Oprea, Roseti, 817631",0740 552 709,98:1a:8f:8f:0f:63,130.54.71.161,RO26WKAN6893326837575442,2025-04-10 10:49:49,29747,534,465,1097822,283f395c-ee97-4738-9fe7-2d18a37c68bd
Iosefina Dinu,iosefinadinu,iosefinadinu@email.ro,3710225161094,1946-03-08,"Bulevardul Eftimie Nr. 181, Poiana Mare, 885504",0245 908 748,8c:c9:85:bc:ee:09,222.0.252.211,RO65IFUW1074951202625319,2025-04-10 10:49:49,9845,653,12,1191196,c255aa5c-5c08-4b35-9014-5a15db45c531
Iosif Voinea,iosifvoinea,iosifvoinea@zzup.ro,4630608247152,1980-05-29,"Strada Albu Nr. 50 Bl. 58  Sc. 41 Ap. 573, Dobroesti, 636257",0761 251 365,34:c2:e0:92:fa:b9,139.130.53.172,RO80GDUX4879066418884827,2025-04-10 10:49:49,31281,371,681,967146,c06a8cfa-37d0-482f-8280-20b95b3bf6bf
Axinte Nistor,axintenistor,axintenistor@kappa.ro,2481208199255,1991-07-20,"Soseaua Nistor Nr. 253 Bl. 87  Sc. 73 Ap. 647, Comanesti, 871647",0726 316 651,b4:c9:8f:8a:b3:07,96.35.13.131,RO98LYIG6069434012441058,2025-04-10 10:49:49,26379,175,505,1915045,66e78a16-8202-4126-a394-48c2dc1a51b0
Daniel Stănescu,danielstănescu,danielstănescu@acasa.ro,7520121292808,1948-12-17,"Drumul Zoe Pop Nr. 585, Ruscova, 254388",0736 123 826,d8:e7:f3:65:80:0d,173.180.109.130,RO60TQDN2388752493969145,2025-04-10 10:49:49,12885,401,63,365986,7901a7f6-c64e-4597-b264-184761bfc8b8
Dariana Cristea,darianacristea,darianacristea@zzup.ro,5530912066397,1914-05-08,"Drumul Aristide Mocanu Nr. 38 Bl. 96  Sc. 10 Ap. 368, Pancota, 206470",0238 093 490,ee:bc:27:a1:3c:a3,194.122.168.64,RO27NOSL3176750441151889,2025-04-10 10:49:49,15516,506,547,296666,cd2302f7-e7bd-40fa-b0f5-ee9d829f66ee
Valeria Tudor,valeriatudor,valeriatudor@email.ro,2870922340565,1933-01-14,"Intrarea Mocanu Nr. 821 Bl. 14  Sc. 86 Ap. 432, Dumbraveni, 387886",0723 954 186,ee:9a:20:95:ee:87,200.174.172.219,RO98KUIM6342218986625970,2025-04-10 10:49:49,25550,7,161,678952,76addc0e-b45d-492d-a984-d2424393bf8b
Amza Diaconescu,amzadiaconescu,amzadiaconescu@acasa.ro,2700212060078,2021-07-15,"Intrarea Niță, Horodnic de Sus, 110930",0760 235 837,f0:8f:18:1f:ef:51,58.69.75.106,RO42XOKO4308288183411588,2025-04-10 10:49:49,6662,79,84,318656,aa8be035-2506-4df5-9519-08726fde9b15
Tamara Mazilescu,tamaramazilescu,tamaramazilescu@acasa.ro,8090215024664,1941-02-17,"Soseaua Albu Nr. 142, Lumina, 459505",0239 131 228,f4:7d:16:88:68:f2,86.69.56.91,RO17NLVF5640255326817562,2025-04-10 10:49:49,13867,320,679,370670,8276b08c-ed1b-455e-9d16-ab94568cd3a5
Estera Dinu,esteradinu,esteradinu@post.ro,5850503170513,1921-08-21,"Intrarea Popa Nr. 966 Bl. 70  Sc. 57 Ap. 671, Dabuleni, 912995",0772 124 642,f6:cc:98:fc:49:c0,49.210.214.28,RO43NLOD2924078040397506,2025-04-10 10:49:49,701,316,543,1101325,6cd573d2-a0da-4ddf-bda5-bd7398af2e75
Jan Ionescu,janionescu,janionescu@email.ro,7901215469479,2023-12-15,"Bulevardul Nemeș Nr. 43 Bl. 91  Sc. 85 Ap. 726, Oltenita, 822482",0738 044 031,ba:53:c0:19:c3:99,201.95.46.61,RO44VCCM7677997728773493,2025-04-10 10:49:49,35113,123,164,1775318,bff81118-ab3f-4186-9f81-d4ff1ccad95d
Visarion Gheorghiu,visariongheorghiu,visariongheorghiu@post.ro,2980627443351,1917-06-30,"Aleea Popa, Bailesti, 191216",0784 477 612,0c:02:80:1e:b0:f0,58.108.188.125,RO05GEJM2126649536253373,2025-04-10 10:49:49,21719,869,244,1576389,7bf9fa8c-c53f-43b3-a6a7-27a34bb292d4
Anamaria Cristea,anamariacristea,anamariacristea@gmail.com,7560913212908,1921-11-19,"Aleea Voinea, Simeria, 849080",0780 280 586,ec:e2:0d:e0:21:b8,142.248.96.209,RO31LBNS0723039103951984,2025-04-10 10:49:49,1959,835,482,1842976,f0ccbf9e-50a6-4469-932b-890397fbf10c
Mara Mocanu,maramocanu,maramocanu@gmail.com,4420526521012,1957-12-24,"Soseaua Dochioiu Nr. 57, Calafat, 862206",0262 668 686,68:e5:86:ac:3f:e7,113.108.197.37,RO39ARPA3397299515534187,2025-04-10 10:49:49,2889,758,408,829653,ea4b40bf-7bb7-48df-9d85-e578594d11d8
Nicoară Stancu,nicoarăstancu,nicoarăstancu@zzup.ro,5290318205264,1979-07-15,"Aleea Dinu, Vlahita, 559644",0762 841 771,0e:f9:f8:dc:16:6d,96.241.22.185,RO02IDTM1160025024415731,2025-04-10 10:49:49,31462,806,461,7241,aeea83f9-19fa-4f8a-a6b4-45e424c66964
Rebeca Albu,rebecaalbu,rebecaalbu@gmail.com,1880307276165,2009-08-04,"Intrarea Dinu, Talmaciu, 400444",0265 317 864,4c:d5:1a:bd:ac:22,61.237.77.146,RO64OMQW9469244167631554,2025-04-10 10:49:49,18125,901,614,512124,c487edf4-6aec-4976-b2ce-8b9378e8f62c
Sanda Dochioiu,sandadochioiu,sandadochioiu@gmail.com,7910728103509,1927-04-25,"Strada Gheorghiu Nr. 553 Bl. 71  Sc. 19 Ap. 907, Copsa Mica, 600755",0732 486 026,5e:22:6e:6c:8c:a8,217.248.118.83,RO85XZIV5338419943536302,2025-04-10 10:49:49,3547,744,561,164195,4c2daa0b-ff14-4fba-90d1-c9bc885e0a3e
Floarea Diaconescu,floareadiaconescu,floareadiaconescu@post.ro,8300513431067,1947-02-12,"Bulevardul Dana Stancu, Botosani, 698126",0253 864 226,70:42:4b:a0:a7:c6,51.93.214.50,RO65AFGY1026451003140321,2025-04-10 10:49:49,29906,206,237,103837,de6224e3-8dda-4a8d-9c62-17f3a24e908b
Ancuța Oprea,ancuțaoprea,ancuțaoprea@post.ro,3380423139752,1968-08-08,"Aleea Ababei Nr. 46 Bl. 29  Sc. 25 Ap. 494, Oituz, 672792",0246 169 474,d6:7e:8f:e9:2b:6f,29.6.91.67,RO40ZVEA1605597907885579,2025-04-10 10:49:49,13525,50,707,757268,ee962c34-be57-433d-892d-4da1aa3fe1de
Sava Ionescu,savaionescu,savaionescu@post.ro,7650222313512,2011-10-07,"Soseaua Paulina Ardelean, Vladimirescu, 319374",0735 218 986,58:13:e6:2b:fe:85,155.77.174.114,RO27SCGZ2873825674579741,2025-04-10 10:49:49,32973,531,204,1102946,9bfb5bbd-2315-47e8-837c-7d1dc202d67d
Dimitrina Eftimie,dimitrinaeftimie,dimitrinaeftimie@zzup.ro,2500720225750,1964-02-07,"Soseaua Dida Stoica Nr. 591 Bl. 27  Sc. 26 Ap. 423, Remetea, 208989",0720 268 871,b0:71:46:29:25:f1,167.15.164.154,RO88WPAS1080429511778227,2025-04-10 10:49:49,22787,314,25,1713499,3589c549-3020-4db5-be1a-d40beeab2d72
Dumitru Cristea,dumitrucristea,dumitrucristea@acasa.ro,8080525240281,1974-03-17,"Intrarea Florea Nr. 90, Valea Caselor (Dragasani), 680056",0768 016 200,38:0c:6a:41:5c:33,18.111.62.222,RO88QHIW4687715238833045,2025-04-10 10:49:49,24240,859,586,971129,6e4ef0cf-70f0-4c64-afa2-718b10ccde32
Carina Ardelean,carinaardelean,carinaardelean@kappa.ro,1670128070240,2004-10-04,"Intrarea Mirona Stoica Nr. 21 Bl. 30  Sc. 69 Ap. 229, Segarcea, 821457",0763 630 976,00:6a:e1:d3:b0:80,46.93.237.113,RO28IDOR6968961465005995,2025-04-10 10:49:49,24590,551,474,1442231,0b0a3638-3db1-4d13-9450-eb54dfdcf533
Ion Nistor,ionnistor,ionnistor@email.ro,8851126245225,1938-01-21,"Aleea Tabacu Nr. 91, Modelu, 767453",0762 707 179,7e:34:82:c1:a6:72,148.202.213.157,RO64AVKL8680335632651608,2025-04-10 10:49:49,6866,703,55,1432355,367ef66c-dd89-4e62-b6f9-d69fbfdb9c7a
Catinca Niță,catincaniță,catincaniță@post.ro,4611202094668,1930-10-01,"Soseaua Bianca Marin Nr. 688, Popesti-Leordeni, 523815",0744 935 249,d6:96:4a:fe:4f:93,1.227.51.130,RO22NLDM7600777055607195,2025-04-10 10:49:49,23833,405,559,726489,d8ac0b92-aace-4638-9de0-95ae506c7ee3
Jeana Florea,jeanaflorea,jeanaflorea@acasa.ro,4450801060376,1985-09-16,"Soseaua Popa, Onesti, 301602",0239 887 830,02:74:65:f2:5f:bb,118.106.43.123,RO49YRBU1536844491068582,2025-04-10 10:49:49,14607,558,188,1457528,883620f8-fcd9-4d7f-99f7-3d5451e9e9d7
Crenguța Manole,crenguțamanole,crenguțamanole@email.ro,7771202300821,1990-06-19,"Soseaua Diaconu Nr. 592, Sangeorgiu de Mures, 822584",0731 337 338,fc:64:40:0e:8e:db,104.108.25.42,RO18PYNE0083403532583376,2025-04-10 10:49:49,4313,682,613,1776182,30fdab62-20d8-4ff6-87ce-5297bb7af008
Aristide Stancu,aristidestancu,aristidestancu@gmail.com,2540606063786,1955-05-08,"Aleea Stoica Nr. 13, Stei, 210663",0760 684 659,d6:68:14:d5:ed:d3,133.140.27.148,RO84OAFH1150016577653567,2025-04-10 10:49:49,236,578,618,1339446,add799eb-3608-4620-87b0-5ffc88771c5f
Pamela Florea,pamelaflorea,pamelaflorea@zzup.ro,1731015040836,1978-03-19,"Strada Dumitrescu, Gilau, 953126",0745 983 499,e0:e8:6c:bb:ff:39,216.7.25.65,RO43FZMK5454046117416474,2025-04-10 10:49:49,21761,781,692,42507,0b800fbb-983e-4156-b003-18b99a73f703
Ofelia Albu,ofeliaalbu,ofeliaalbu@141.ro,4471112065981,2007-07-16,"Soseaua Natalia Pușcașu, Pecica, 494238",0249 749 668,9c:f7:c8:55:c8:08,187.167.125.224,RO25XAGR0220243972758442,2025-04-10 10:49:49,8459,192,670,299396,4303d296-1e8c-4c5d-b50d-3966439c4147
Dida Stănescu,didastănescu,didastănescu@post.ro,1790914070166,1954-08-27,"Drumul Tudor Nr. 691 Bl. 55  Sc. 54 Ap. 494, Cobadin, 668829",0243 610 047,f4:4f:13:d8:b0:e9,67.238.134.69,RO91GNLM5660261918750736,2025-04-10 10:49:49,4587,320,223,1773196,c9629bc4-1ac9-4d15-8ca5-30726e941d03
Carla Nistor,carlanistor,carlanistor@email.ro,5221213435202,1959-05-16,"Drumul Ioniță Nr. 67 Bl. 53  Sc. 77 Ap. 487, Afumati, 823092",0249 783 705,9c:77:d2:73:cb:48,155.163.20.235,RO04JHFB5408502528453373,2025-04-10 10:49:49,7412,643,341,237347,6a9bf40b-65de-4972-8c95-508ffb4f6a77
Dumitru Ioniță,dumitruioniță,dumitruioniță@post.ro,8590804463403,2005-11-27,"Soseaua Avram Stoica Nr. 28 Bl. 53  Sc. 11 Ap. 466, Jimbolia, 495229",0767 844 062,a6:05:49:22:75:c3,7.124.211.205,RO16FMJA2708082340505686,2025-04-10 10:49:49,8554,820,696,796742,19119fe6-7e2d-46a8-a3ed-6e6539a04b3b
Miron Niță,mironniță,mironniță@acasa.ro,3221130305818,1915-02-04,"Drumul Nemeș Nr. 70, Negresti, 919116",0770 953 970,52:a7:a3:e7:d4:c6,178.221.209.120,RO74RYYL6421791329524984,2025-04-10 10:49:49,11859,726,596,1683568,741ec14c-5a36-452b-9a8f-f4e5cf7a981f
Voichița Marin,voichițamarin,voichițamarin@acasa.ro,7210401282299,1927-09-25,"Strada Melania Dinu Nr. 488 Bl. 11  Sc. 93 Ap. 961, Pucioasa, 470844",0260 555 965,24:96:98:14:53:a6,100.165.192.39,RO38MXUD9882704732771539,2025-04-10 10:49:49,30989,929,439,1870734,a2814825-f12b-4713-9cb5-59f4b61f0be2
Mara Nistor,maranistor,maranistor@post.ro,4750227380301,1980-09-22,"Strada Stela Tomescu Nr. 518, Copsa Mica, 925056",0764 482 189,26:52:a4:89:2c:0a,61.240.53.226,RO82WPST3802580830287712,2025-04-10 10:49:49,19605,150,136,662336,481bb056-5ce5-4292-af49-c6102a8032ae
Ozana Preda,ozanapreda,ozanapreda@141.ro,1191216180830,1970-08-29,"Intrarea Delia Stănescu Nr. 354 Bl. 18  Sc. 20 Ap. 862, Apahida, 126236",0237 009 050,de:a5:c9:dd:9e:3c,8.187.170.202,RO34LZRB7031488682816037,2025-04-10 10:49:49,34507,43,298,1111581,ae7bf060-7f75-4ea1-adb4-6ff05ed7919a
Cătălin Ionescu,cătălinionescu,cătălinionescu@email.ro,5250707061943,1960-01-21,"Bulevardul Daniela Dima Nr. 905 Bl. 49  Sc. 67 Ap. 800, Ianca, 903315",0235 006 222,b8:ef:8a:70:cf:d9,107.94.232.79,RO83JAME2307317325277519,2025-04-10 10:49:49,27730,260,97,684683,35f1381e-0731-43da-9315-419029568808
Giorgian Nistor,giorgiannistor,giorgiannistor@post.ro,1060805443744,1909-04-23,"Drumul Dumitrescu, Bocsa, 793182",0251 217 760,96:68:ad:21:bf:d7,43.13.134.229,RO17RYRL0753067904750448,2025-04-10 10:49:49,17182,393,595,330425,2324f17d-f815-4806-9ede-afa0e38b6740
Marinela Tudor,marinelatudor,marinelatudor@zzup.ro,5101021045172,1957-08-10,"Aleea Tania Stoica Nr. 521, Jilava, 469784",0743 372 317,de:65:51:30:43:c1,9.200.10.161,RO13OBSC8176141882411972,2025-04-10 10:49:49,15738,314,502,761375,e0695e5e-2eff-4123-8f00-afc75cc4f53b
Florea Cristea,floreacristea,floreacristea@kappa.ro,4210619528336,2012-08-24,"Aleea Ababei Nr. 566 Bl. 46  Sc. 32 Ap. 950, Targu Jiu, 181291",0238 742 723,2c:cd:96:e1:f2:9c,197.1.228.144,RO22VWMY2263710296961455,2025-04-10 10:49:49,17655,427,303,1420258,b197b515-ba01-48be-95df-241a4b006a3a
Geanina Mocanu,geaninamocanu,geaninamocanu@gmail.com,7680216159863,1954-07-13,"Soseaua Nistor Nr. 80 Bl. 17  Sc. 82 Ap. 856, Rasnov, 803967",0784 658 950,64:9a:ff:fe:ac:0f,140.206.188.115,RO56GDHS1188813826492923,2025-04-10 10:49:49,25497,314,400,499219,d68f5e07-2340-4d1c-afb1-cd645a18ec93
Daria Tabacu,dariatabacu,dariatabacu@zzup.ro,8761102412331,1973-12-30,"Soseaua Popescu, Podu Iloaiei, 448580",0247 619 074,12:aa:87:76:28:5e,12.106.147.52,RO48RFSO3590784469745802,2025-04-10 10:49:49,2861,42,291,1278907,2110d6c0-9edb-459f-94a7-53d753a8ec18
Octav Stancu,octavstancu,octavstancu@zzup.ro,3710126276000,1985-01-07,"Drumul Rebeca Popa Nr. 30 Bl. 17  Sc. 59 Ap. 997, Fundeni, 938704",0722 802 276,ba:96:dd:31:b8:8c,28.234.103.163,RO40OKZK6056502049066244,2025-04-10 10:49:49,15585,393,671,1959435,d6d212ed-4b3a-4f37-b16a-b9621a48480b
